document	date	dialect/place	lemma	POS	infl	form	pref	MHG?	PGmc	inflcat	class	form.norm	cons	MHG.norm	C.obs	C.exp	C.coding	V.obs	V.exp	V.coding
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zugen	dahin=	N	teuhan-	PastPlInd1	2	zugen	h		g	g	conservative	u	u	conservative
113	1450	Mbair	zeihen	VVPP	--	vnvercziegen	ver=	N	tīhan-	ppl	1	ziegen	h	zigen	g	g	conservative	ie	ie	conservative
113	1450	Mbair	ziehen	VVPP	--	vnderczogen	unter=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVINF	--	ziehen	her=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Sg.3	zach		N	teuhan-	PastSgInd3	2	zach	h	zôch	h	h	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Sg.3	zach		N	teuhan-	PastSgInd3	2	zach	h	zôch	h	h	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVPP	--	geczogen		N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVPP	--	geczogen		N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVPP	--	geczogen		N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
113	1450	Mbair	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
113	1450	Mbair	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
113	1450	Mbair	zeihen	VVPP	--	vnverczigen	ver=	N	tīhan-	ppl	1	zigen	h	zigen	g	g	conservative	ie	ie	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zugen		N	teuhan-	PastPlInd1	2	zugen	h		g	g	conservative	u	u	conservative
113	1450	Mbair	fliehen	VVPP	--	geflohen		N	fleuhan-	ppl	2	geflohen	h	gevlieht	h	g	innovative	o	o	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zugen		N	teuhan-	PastPlInd1	2	zugen	h		g	g	conservative	u	u	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zugen		N	teuhan-	PastPlInd1	2	zugen	h		g	g	conservative	u	u	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zug	dahin=	N	teuhan-	PastPlInd1	2	zug	h		g	g	conservative	u	u	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Sg.3	zach	auf=	N	teuhan-	PastSgInd3	2	zach	h	zôch	h	h	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVPP	--	erczogen	er=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zugen		N	teuhan-	PastPlInd1	2	zugen	h		g	g	conservative	u	u	conservative
113	1450	Mbair	ziehen	VVPP	--	geczogen		N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zug		N	teuhan-	PastPlInd1	2	zug	h		g	g	conservative	u	u	conservative
113	1450	Mbair	ziehen	VVFIN	Ind.Past.Pl.1	zugen		N	teuhan-	PastPlInd1	2	zugen	h		g	g	conservative	u	u	conservative
111	1384	Mbair	lieren-	VVFIN	Ind.Past.Sg.3	verlos	ver-	N	leusan-	PastSgInd3	2	los	s	lôs	s	s	conservative	o	o	conservative
111	1384	Mbair	leihen	VVPP	--	verliehen	ver=	N	līhwan-	ppl	1	liehen	hw	lihen	h	g	innovative	ie	ie	conservative
111	1384	Mbair	ziehen	VVFIN	Ind.Pres.Pl.3	ziechen		N	teuhan-	PresPlInd3	2	ziechen	h	ziehent	h	h	conservative	ie	ie	conservative
111	1384	Mbair	ziehen	VVFIN	*Past.Pl.3	uberzwgen	über=	N	teuhan-	PastPlInd3	2	zwgen	h	zugen	g	g	conservative	o	u	innovative
111	1384	Mbair	ziehen	VVPP	--	czogen		N	teuhan-	ppl	2	czogen	h	gezogen	g	g	conservative	o	o	conservative
111	1384	Mbair	ziehen	VVFIN	Ind.Pres.Sg.3	zeuch		N	teuhan-	PresSgInd3	2	zeuch	h	ziuhet	h	h	conservative	eu	eu	conservative
111	1384	Mbair	ziehen	VVPP	--	aufgeczogen	auf=	N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
111	1384	Mbair	ziehen	VVPP	--	geczogen		N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
111	1384	Mbair	ziehen	VVPP	--	herfuͤrgeczogen	hervor=	N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
111	1384	Mbair	ziehen	VVPP	--	ausgeczogen	aus=	N	teuhan-	ppl	2	geczogen	h	gezogen	g	g	conservative	o	o	conservative
111	1384	Mbair	ziehen	VVFIN	Subj.Past.Sg.3	zuͤge		N	teuhan-	PastSgSubj3	2	zuͤge	h	züge	g	g	conservative	u	u	conservative
111	1384	Mbair	ziehen	VVFIN	Ind.Pres.Sg.3	zeucht		N	teuhan-	PresSgInd3	2	zeucht	h	ziuhet	h	h	conservative	eu	eu	conservative
111	1384	Mbair	ziehen	VVPP	--	auzgezogen	aus=	N	teuhan-	ppl	2	zgezogen	h	gezogen	g	g	conservative	o	o	conservative
243	1485	Hess	ziehen	VVFIN	Ind.Pres.Sg.3	zuhet		N	teuhan-	PresSgInd3	2	zuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
243	1485	Hess	seihen	VVIMP	Sg.2	seyge	ab=	N	sīhwan-	impSg.2	1	seyge	hw	sîch	g	h	innovative	i	i	conservative
243	1485	Hess	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
243	1485	Hess	seihen	VVPP	--	gesyegen		N	sīhwan-	ppl	1	gesyegen	hw	sigen	g	g	conservative	ie	ie	conservative
243	1485	Hess	fliehen	VVINF	--	hyn#flyehen	hin=	N	fleuhan-	inf	2	flyehen	h	vliehen	h	h	conservative	ie	ie	conservative
243	1485	Hess	fliehen	VVFIN	Ind.Pres.Pl.3	fliehent		N	fleuhan-	PresPlInd3	2	fliehent	h	vliehent	h	h	conservative	ie	ie	conservative
243	1485	Hess	ziehen	VVFIN	Subj.Pres.Sg.3	ziehe		N	teuhan-	PresSgSubj3	2	ziehe	h	ziehe	h	h	conservative	ie	ie	conservative
243	1485	Hess	fliehen	VVINF	--	hyn#flyehen	hin=	N	fleuhan-	inf	2	flyehen	h	vliehen	h	h	conservative	ie	ie	conservative
243	1485	Hess	fliehen	VVFIN	Subj.Past.Pl.3	flohen		N	fleuhan-	PastPlSubj3	2	flohen	h	vlühen	h	g	innovative	o	u	innovative
243	1485	Hess	seihen	VVINF	--	abe#syen	ab=	N	sīhwan-	inf	1	e#syen	hw	sîhen	h	h	conservative	i	i	conservative
243	1485	Hess	ziehen	VVFIN	Ind.Pres.Sg.3	zuhet		N	teuhan-	PresSgInd3	2	zuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
243	1485	Hess	ziehen	VVFIN	Ind.Pres.Sg.3	zucht	aus=	N	teuhan-	PresSgInd3	2	zucht	h	ziuhet	h	h	conservative	eu	eu	conservative
243	1485	Hess	ziehen	VVFIN	Ind.Pres.Sg.3	zucht	aus=	N	teuhan-	PresSgInd3	2	zucht	h	ziuhet	h	h	conservative	eu	eu	conservative
243	1485	Hess	ziehen	VVPP	--	vberzogen	über=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
243	1485	Hess	ziehen	VVPP	--	vberzogen	über=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
243	1485	Hess	ziehen	VVFIN	Ind.Pres.Sg.3	zuhet	aus=	N	teuhan-	PresSgInd3	2	zuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
243	1485	Hess	ziehen	VVFIN	Ind.Pres.Sg.3	zuhet	aus=	N	teuhan-	PresSgInd3	2	zuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
243	1485	Hess	seihen	VVFIN	Subj.Pres.Sg.3	syhe		N	sīhwan-	PresSgSubj3	1	syhe	hw	sîhe	h	h	conservative	i	i	conservative
243	1485	Hess	seihen	VVIMP	Sg.2	syhe	ab=	N	sīhwan-	impSg.2	1	syhe	hw	sîch	h	h	conservative	i	i	conservative
243	1485	Hess	seihen	VVPP	--	abgesygten	ab=	N	sīhwan-	ppl	1	gesygten	hw	sigen	g	g	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	ziehen	VVFIN	*Pres.Pl.3	ziehen		N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVFIN	Ind.Pres.Pl.3	entziehen	ent=	N	teuhan-	PresPlInd3	2	ziehen	h	ziehent	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVINF	--	anziehen	an=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVFIN	*Pres.Pl.3	entziehen	ent=	N	teuhan-	PresPlInd3	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVPP	--	ausgezogen	aus=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
257	1664	Thuer	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	deihen-	VVINF	--	gedeihen	ge-	N	þinhan-	inf	1	deihen	h	dîhen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVINF	--	auferziehen	er=auf=	N	teuhan-	inf	2	erziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVPP	--	zugezogen	zu=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	ziehen	VVINF	--	erziehen	er=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
257	1664	Thuer	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
257	1664	Thuer	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	deihen-	VVFIN	*Pres.Pl.3	gedeihen	ge-	N	þinhan-	PresPlInd3	1	deihen	h	dîhen	h	h	conservative	i	i	conservative
257	1664	Thuer	lieren-	VVFIN	*Pres.Pl.3	verlieren	ver-	N	leusan-	PresPlInd3	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
257	1664	Thuer	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVPP	--	entzogen	ent=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	ziehen	VVIMP	Pl.2	ziehet	hin=	N	teuhan-	impPl.2	2	het	h	ziehet	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVIMP	Pl.2	ziehet	hin=	N	teuhan-	impPl.2	2	het	h	ziehet	h	h	conservative	ie	ie	conservative
257	1664	Thuer	ziehen	VVPP	--	ausgezogen	aus=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	ziehen	VVPP	--	angezogen	an=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	ziehen	VVFIN	Ind.Pres.Sg.3	zeicht		N	teuhan-	PresSgInd3	2	zeicht	h	ziuhet	h	h	conservative	ie	eu	innovative
257	1664	Thuer	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
257	1664	Thuer	leihen	VVPP	--	verliehener	ver=	N	līhwan-	ppl	1	liehener	hw	lihen	h	g	innovative	ie	ie	conservative
257	1664	Thuer	ziehen	VVPP	--	Christlich--gezognem	christlich=	N	teuhan-	ppl	2	--gezognem	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	ziehen	VVPP	--	erzogen	er=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
257	1664	Thuer	leihen	VVINF	--	verleihen	ver=	N	līhwan-	inf	1	leihen	hw	lîhen	h	h	conservative	ei	ei	conservative
257	1664	Thuer	leihen	VVINF	--	verleihen	ver=	N	līhwan-	inf	1	leihen	hw	lîhen	h	h	conservative	ei	ei	conservative
135	1578	Ofr	fliehen	VVINF	--	empfliehen	ent=	N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
135	1578	Ofr	ziehen	VVFIN	Ind.Pres.Sg.3	abzeuhet	ab=	N	teuhan-	PresSgInd3	2	zeuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
135	1578	Ofr	lieren-	VVFIN	Ind.Pres.Sg.3	verleuret	ver-	N	leusan-	PresSgInd3	2	leuret	s	liuset	r	s	innovative	eu	eu	conservative
135	1578	Ofr	lieren-	VVPP	--	verlorne	ver-	N	leusan-	ppl	2	lorne	s	loren	r	r	conservative	o	o	conservative
135	1578	Ofr	lieren-	VVPP	--	verlornen	ver-	N	leusan-	ppl	2	lornen	s	loren	r	r	conservative	o	o	conservative
135	1578	Ofr	lieren-	VVPP	--	verlornen	ver-	N	leusan-	ppl	2	lornen	s	loren	r	r	conservative	o	o	conservative
135	1578	Ofr	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
135	1578	Ofr	ziehen	VVPP	--	verzogen	ver=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
135	1578	Ofr	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
135	1578	Ofr	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
135	1578	Ofr	ziehen	VVFIN	Ind.Past.Pl.3	außzogen	aus=	N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
135	1578	Ofr	ziehen	VVFIN	Ind.Pres.Sg.3	verzeucht	ver=	N	teuhan-	PresSgInd3	2	zeucht	h	ziuhet	h	h	conservative	eu	eu	conservative
135	1578	Ofr	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
135	1578	Ofr	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
135	1578	Ofr	ziehen	VVFIN	Ind.Pres.Sg.3	zeuhet		N	teuhan-	PresSgInd3	2	zeuhet	h	ziuhet	h	h	conservative	eu	eu	conservative
121	1400	Schwaeb	lieren-	VVPP	--	verlorn	ver-	N	leusan-	ppl	2	lorn	s	loren	r	r	conservative	o	o	conservative
121	1400	Schwaeb	fliehen	VVFIN	Subj.Past.Sg.3	fluͥhe		N	fleuhan-	PastSgSubj3	2	fluͥhe	h	vlühe	h	g	innovative	u	u	conservative
121	1400	Schwaeb	zeihen	VVFIN	Ind.Pres.Sg.2	zihest		N	tīhan-	PresSgInd2	1	zihest	h		h	h	conservative	i	i	conservative
121	1400	Schwaeb	fliehen	VVFIN	Ind.Past.Sg.3	floh		N	fleuhan-	PastSgInd3	2	floh	h	vlôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.3	zoch		N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	fliehen	VVINF	--	fliehen		N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
121	1400	Schwaeb	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
121	1400	Schwaeb	fliehen	VVFIN	Ind.Past.Sg.1	floh		N	fleuhan-	PastSgInd1	2	floh	h	vlôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.3	zoch	aus=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
121	1400	Schwaeb	fliehen	VVINF	--	fliehen		N	fleuhan-	inf	2	fliehen	h	vliehen	h	h	conservative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.1	zoch	aus=	N	teuhan-	PastSgInd1	2	zoch	h	zôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	lieren-	VVINF	--	verlieren	ver-	N	leusan-	inf	2	lieren	s	liesen	r	s	innovative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
121	1400	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Past.Pl.3	zuge̅d		N	teuhan-	PastPlInd3	2	zuge̅d	h	zugen	g	g	conservative	u	u	conservative
121	1400	Schwaeb	fliehen	VVFIN	Ind.Past.Pl.1	gefluhend	ge=	N	fleuhan-	PastPlInd1	2	fluhend	h	vluhen	h	g	innovative	u	u	conservative
121	1400	Schwaeb	fliehen	VVFIN	Ind.Past.Pl.1	fluhen		N	fleuhan-	PastPlInd1	2	fluhen	h	vluhen	h	g	innovative	u	u	conservative
121	1400	Schwaeb	ziehen	VVFIN	Subj.Past.Sg.3	her#vs#zuͥg	heraus=	N	teuhan-	PastSgSubj3	2	zuͥg	h	züge	g	g	conservative	u	u	conservative
121	1400	Schwaeb	zeihen	VVFIN	Subj.Past.Sg.3	verzig	ver=	N	tīhan-	PastSgSubj3	1	zig	h	zige	g	g	conservative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.3	zuͥhet		N	teuhan-	PresSgInd3	2	zuͥhet	h	ziuhet	h	h	conservative	eu	eu	conservative
121	1400	Schwaeb	ziehen	VVIMP	Sg.2	zuͥh		N	teuhan-	impSg.2	2	zuͥh	h	ziuch	h	h	conservative	eu	eu	conservative
121	1400	Schwaeb	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Past.Sg.3	gezoch	ge=	N	teuhan-	PastSgInd3	2	zoch	h	zôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	lieren-	VVFIN	Ind.Pres.Pl.3	verlierent	ver-	N	leusan-	PresPlInd3	2	lierent	s	liesent	r	s	innovative	ie	ie	conservative
121	1400	Schwaeb	zeihen	VVPP	--	verzigen	ver=	N	tīhan-	ppl	1	zigen	h	zigen	g	g	conservative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Pres.Pl.3	ziehent		N	teuhan-	PresPlInd3	2	ziehent	h	ziehent	h	h	conservative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Pres.Pl.3	ziehend		N	teuhan-	PresPlInd3	2	ziehend	h	ziehent	h	h	conservative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Pres.Sg.3	zuͥhet	an=	N	teuhan-	PresSgInd3	2	zuͥhet	h	ziuhet	h	h	conservative	eu	eu	conservative
121	1400	Schwaeb	fliehen	VVINF	--	zefliehend		N	fleuhan-	inf	2	zefliehend	h	vliehen	h	h	conservative	ie	ie	conservative
121	1400	Schwaeb	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
121	1400	Schwaeb	fliehen	VVPP	--	geflohen		N	fleuhan-	ppl	2	geflohen	h	gevlieht	h	g	innovative	o	o	conservative
121	1400	Schwaeb	fliehen	VVFIN	Ind.Past.Sg.3	floh		N	fleuhan-	PastSgInd3	2	floh	h	vlôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	fliehen	VVFIN	Ind.Past.Sg.3	floh		N	fleuhan-	PastSgInd3	2	floh	h	vlôch	h	h	conservative	o	o	conservative
121	1400	Schwaeb	lieren-	VVIMP	Sg.2	verluͥr	ver-	N	leusan-	impSg.2	2	luͥr	s	lius	r	s	innovative	eu	eu	conservative
121	1400	Schwaeb	ziehen	VVFIN	Ind.Past.Pl.3	zugend	heraus=	N	teuhan-	PastPlInd3	2	end	h	zugen	h	g	innovative	o	u	innovative
121	1400	Schwaeb	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
121	1400	Schwaeb	lieren-	VVFIN	Ind.Past.Sg.3	verlor	ver-	N	leusan-	PastSgInd3	2	lor	s	lôs	r	s	innovative	o	o	conservative
137	1668	Ofr	ziehen	VVPP	--	umzogen	um=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
137	1668	Ofr	ziehen	VVINF	--	entgegen#ziehen	entgegen=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
137	1668	Ofr	ziehen	VVINF	--	anziehen	an=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
137	1668	Ofr	ziehen	VVPP	--	aufgezogen	auf=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	Subj.Pres.Sg.3	ziehe	auf=	N	teuhan-	PresSgSubj3	2	ziehe	h	ziehe	h	h	conservative	ie	ie	conservative
137	1668	Ofr	lieren-	VVFIN	Subj.Past.Sg.3	verloͤhre	ver-	N	leusan-	PastSgSubj3	2	loͤhre	s	lüre	r	r	conservative	o	u	innovative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Pl.3	zogen		N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Sg.3	verzoge	ver=	N	teuhan-	PastSgInd3	2	zoge	h	zôch	g	h	innovative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Sg.3	zoge		N	teuhan-	PastSgInd3	2	zoge	h	zôch	g	h	innovative	o	o	conservative
137	1668	Ofr	lieren-	VVPP	--	verloren	ver-	N	leusan-	ppl	2	loren	s	loren	r	r	conservative	o	o	conservative
137	1668	Ofr	lieren-	VVFIN	Ind.Past.Pl.3	verlohren	ver-	N	leusan-	PastPlInd3	2	lohren	s	luren	r	r	conservative	o	u	innovative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Sg.3	verzoge	ver=	N	teuhan-	PastSgInd3	2	zoge	h	zôch	g	h	innovative	o	o	conservative
137	1668	Ofr	ziehen	VVINF	--	ziehen		N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
137	1668	Ofr	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Pl.3	zogen		N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
137	1668	Ofr	lieren-	VVINF	--	verliehren	ver-	N	leusan-	inf	2	liehren	s	liesen	r	s	innovative	ie	ie	conservative
137	1668	Ofr	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Sg.3	zoge	los=	N	teuhan-	PastSgInd3	2	zoge	h	zôch	g	h	innovative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Pl.3	zogen		N	teuhan-	PastPlInd3	2	zogen	h	zugen	g	g	conservative	o	u	innovative
137	1668	Ofr	ziehen	VVPP	--	zugezogen	zu=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVINF	--	abziehen	ab=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
137	1668	Ofr	fliehen	VVFIN	Ind.Past.Sg.3	flohe		N	fleuhan-	PastSgInd3	2	flohe	h	vlôch	h	h	conservative	o	o	conservative
137	1668	Ofr	lieren-	VVPP	--	verlohren	ver-	N	leusan-	ppl	2	lohren	s	loren	r	r	conservative	o	o	conservative
137	1668	Ofr	kiesen2	VVFIN	*Past.Pl.3	erkiesten	er=	N	keusan-	PastPlInd3	2	kiesten	s	kuren	s	r	innovative	o	u	innovative
137	1668	Ofr	ziehen	VVPP	--	gezogen		N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVINF	--	verziehen	ver=	N	teuhan-	inf	2	ziehen	h	ziehen	h	h	conservative	ie	ie	conservative
137	1668	Ofr	ziehen	VVFIN	Subj.Pres.Sg.3	entziehe	ent=	N	teuhan-	PresSgSubj3	2	ziehe	h	ziehe	h	h	conservative	ie	ie	conservative
137	1668	Ofr	ziehen	VVPP	--	entzogene	ent=	N	teuhan-	ppl	2	zogene	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVPP	--	erzogen	er=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVPP	--	vorgezogen	vor=	N	teuhan-	ppl	2	gezogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	Subj.Past.Pl.3	zoͤgen		N	teuhan-	PastPlSubj3	2	zoͤgen	h	zügen	g	g	conservative	o	u	innovative
137	1668	Ofr	ziehen	VVPP	--	entzogen	ent=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	kiesen2	VVPP	--	erkohren	er=	N	keusan-	ppl	2	kohren	s	koren	r	r	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVFIN	Ind.Past.Sg.3	zoge		N	teuhan-	PastSgInd3	2	zoge	h	zôch	g	h	innovative	o	o	conservative
137	1668	Ofr	ziehen	VVPP	--	entzogen	ent=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
137	1668	Ofr	ziehen	VVPP	--	vollzogen	voll=	N	teuhan-	ppl	2	zogen	h	gezogen	g	g	conservative	o	o	conservative
